flight_id;airport_id;airport_type
272611;93;arrival
272614;97;arrival
272615;84;arrival
272616;80;arrival
272617;73;arrival
272619;72;arrival
272625;32;arrival
272627;22;arrival
272630;51;arrival
272633;15;arrival
272636;51;arrival
272637;56;arrival
272638;59;arrival
272640;17;arrival
272641;80;arrival
272644;84;arrival
272647;30;arrival
272648;49;arrival
272649;47;arrival
272651;16;arrival
272652;42;arrival
272653;50;arrival
272655;70;arrival
272656;16;arrival
272660;80;arrival
272662;74;arrival
272663;50;arrival
272664;71;arrival
272665;81;arrival
272667;38;arrival
272668;58;arrival
272669;56;arrival
272670;80;arrival
272671;5;arrival
272673;17;arrival
272675;84;arrival
272677;52;arrival
272680;81;arrival
272681;32;arrival
272683;10;arrival
272687;20;arrival
272689;34;arrival
272690;32;arrival
272692;86;arrival
272694;42;arrival
272695;84;arrival
272696;81;arrival
272697;70;arrival
272698;16;arrival
272700;78;arrival
272701;13;arrival
272704;46;arrival
272705;50;arrival
272707;70;arrival
272708;82;arrival
272708;62;arrival
272710;21;arrival
272713;32;arrival
272715;20;arrival
272716;80;arrival
272717;88;arrival
272718;80;arrival
272722;21;arrival
272723;22;arrival
272726;38;arrival
272727;38;arrival
272730;79;arrival
272731;80;arrival
272732;41;arrival
272734;36;arrival
272736;5;arrival
272737;42;arrival
272738;52;arrival
272739;38;arrival
272741;12;arrival
272743;96;arrival
272745;81;arrival
272748;42;arrival
272749;38;arrival
272751;73;arrival
272754;20;arrival
272755;54;arrival
272756;16;arrival
272758;46;arrival
272759;32;arrival
272760;16;arrival
272762;36;arrival
272763;81;arrival
272764;73;arrival
272767;17;arrival
272768;42;arrival
272770;82;arrival
272770;62;arrival
272771;14;arrival
272772;46;arrival
272778;78;arrival
272779;16;arrival
272783;32;arrival
272784;17;arrival
272785;72;arrival
272788;82;arrival
272788;62;arrival
272789;57;arrival
272791;45;arrival
272793;79;arrival
272794;42;arrival
272797;32;arrival
272799;42;arrival
272801;91;arrival
272802;71;arrival
272804;79;arrival
272806;57;arrival
272808;6;arrival
272809;73;arrival
272810;84;arrival
272814;32;arrival
272815;6;arrival
272816;65;arrival
272818;16;arrival
272819;47;arrival
272820;82;arrival
272820;62;arrival
272821;50;arrival
272822;36;arrival
272823;51;arrival
272825;93;arrival
272827;67;arrival
272828;42;arrival
272834;5;arrival
272835;80;arrival
272837;42;arrival
272838;84;arrival
272839;16;arrival
272840;16;arrival
272844;34;arrival
272845;28;arrival
272848;41;arrival
272849;20;arrival
272854;32;arrival
272855;50;arrival
272858;20;arrival
272859;84;arrival
272865;20;arrival
272866;38;arrival
272867;81;arrival
272868;17;arrival
272869;78;arrival
272870;84;arrival
272873;14;arrival
272874;65;arrival
272875;84;arrival
272877;84;arrival
272879;52;arrival
272880;52;arrival
272881;50;arrival
272884;58;arrival
272885;70;arrival
272888;21;arrival
272890;93;arrival
272891;79;arrival
272897;93;arrival
272899;15;arrival
272900;17;arrival
272901;79;arrival
272902;19;arrival
272903;16;arrival
272904;80;arrival
272905;59;arrival
272906;82;arrival
272906;62;arrival
272912;16;arrival
272920;34;arrival
272921;80;arrival
272924;84;arrival
272926;34;arrival
272928;86;arrival
272929;50;arrival
272930;34;arrival
272932;73;arrival
272933;18;arrival
272936;36;arrival
272939;65;arrival
272940;41;arrival
272942;73;arrival
272943;30;arrival
272944;49;arrival
272945;30;arrival
272946;50;arrival
272947;36;arrival
272948;52;arrival
272950;80;arrival
272951;80;arrival
272953;65;arrival
272955;50;arrival
272956;17;arrival
272957;19;arrival
272958;16;arrival
272960;50;arrival
272962;30;arrival
272964;34;arrival
272965;93;arrival
272966;26;arrival
272968;84;arrival
272970;59;arrival
272971;81;arrival
272973;80;arrival
272974;91;arrival
272975;26;arrival
272976;19;arrival
272977;66;arrival
272978;43;arrival
272979;18;arrival
272980;34;arrival
272981;50;arrival
272982;72;arrival
272983;5;arrival
272984;23;arrival
272988;78;arrival
272989;21;arrival
272990;23;arrival
272991;18;arrival
272992;97;arrival
272993;72;arrival
272997;65;arrival
273000;83;arrival
273001;70;arrival
273002;66;arrival
273005;81;arrival
273010;14;arrival
273011;1;arrival
273013;29;arrival
273014;81;arrival
273021;30;arrival
273023;32;arrival
273025;16;arrival
273028;3;arrival
273031;81;arrival
273033;32;arrival
273034;6;arrival
273035;17;arrival
273038;30;arrival
273039;59;arrival
273040;13;arrival
273041;57;arrival
273042;97;arrival
273044;14;arrival
273045;93;arrival
273052;72;arrival
273053;5;arrival
273056;58;arrival
273057;54;arrival
273061;93;arrival
273063;71;arrival
273064;93;arrival
273065;36;arrival
273066;91;arrival
273070;12;arrival
273072;50;arrival
273073;50;arrival
273075;81;arrival
273076;41;arrival
273079;97;arrival
273086;49;arrival
273089;3;arrival
273090;46;arrival
273091;32;arrival
273094;78;arrival
273095;50;arrival
273096;16;arrival
273097;64;arrival
273098;80;arrival
273101;17;arrival
273102;35;arrival
273104;36;arrival
273106;5;arrival
273107;4;arrival
273110;12;arrival
273111;49;arrival
273113;36;arrival
273115;75;arrival
273117;52;arrival
273119;47;arrival
273120;81;arrival
273121;50;arrival
273125;50;arrival
273126;42;arrival
273128;50;arrival
273130;50;arrival
273131;65;arrival
273133;20;arrival
273134;96;arrival
273135;87;arrival
273138;87;arrival
273139;36;arrival
273140;69;arrival
273143;6;arrival
273144;42;arrival
273145;16;arrival
273146;18;arrival
273148;50;arrival
273149;30;arrival
273151;17;arrival
273152;52;arrival
273153;34;arrival
273154;10;arrival
273155;54;arrival
273156;86;arrival
273165;93;arrival
273166;18;arrival
273169;42;arrival
273170;32;arrival
273171;49;arrival
273172;97;arrival
273173;84;arrival
273174;84;arrival
273175;51;arrival
273179;49;arrival
273180;42;arrival
273185;65;arrival
273186;26;arrival
273190;93;arrival
273191;76;arrival
273194;32;arrival
273196;54;arrival
273198;35;arrival
273201;41;arrival
273208;65;arrival
273209;59;arrival
273211;51;arrival
273213;84;arrival
273215;70;arrival
273216;47;arrival
273218;50;arrival
273219;38;arrival
273220;52;arrival
273223;5;arrival
273224;67;arrival
273225;50;arrival
273226;17;arrival
273227;36;arrival
273228;67;arrival
273229;32;arrival
273230;38;arrival
273232;35;arrival
273234;96;arrival
273236;42;arrival
273237;50;arrival
273239;81;arrival
273240;84;arrival
273242;72;arrival
273244;50;arrival
273245;12;arrival
273247;72;arrival
273248;1;arrival
273250;19;arrival
273251;1;arrival
273254;80;arrival
273256;70;arrival
273257;59;arrival
273260;22;arrival
273261;75;arrival
273262;36;arrival
273266;59;arrival
273267;18;arrival
273268;50;arrival
273269;50;arrival
273272;12;arrival
273273;60;arrival
273274;31;arrival
273275;47;arrival
273278;84;arrival
273281;92;arrival
273283;30;arrival
273284;93;arrival
273290;30;arrival
273293;67;arrival
273295;20;arrival
273296;52;arrival
273297;17;arrival
273298;67;arrival
273299;42;arrival
273301;59;arrival
273302;50;arrival
273306;93;arrival
273307;17;arrival
273308;49;arrival
273311;49;arrival
273312;61;arrival
273313;32;arrival
273314;34;arrival
273316;51;arrival
273317;75;arrival
273318;97;arrival
273319;5;arrival
273321;21;arrival
273323;46;arrival
273327;43;arrival
273329;81;arrival
273330;3;arrival
273333;60;arrival
273334;17;arrival
273336;80;arrival
273339;67;arrival
273340;65;arrival
273344;81;arrival
273346;45;arrival
273348;32;arrival
273349;80;arrival
273351;32;arrival
273352;11;arrival
273353;47;arrival
273356;12;arrival
273358;97;arrival
273359;70;arrival
273360;81;arrival
273362;5;arrival
273363;57;arrival
273364;72;arrival
273365;34;arrival
273366;50;arrival
273367;36;arrival
273368;78;arrival
273369;45;arrival
273370;28;arrival
273373;84;arrival
273375;42;arrival
273377;81;arrival
273379;52;arrival
273380;15;arrival
273381;42;arrival
273383;51;arrival
273384;5;arrival
273385;26;arrival
273386;36;arrival
273389;21;arrival
273390;1;arrival
273392;60;arrival
273393;45;arrival
273397;50;arrival
273398;80;arrival
273399;12;arrival
273400;80;arrival
273401;81;arrival
273404;57;arrival
273405;73;arrival
273406;49;arrival
273408;16;arrival
273409;93;arrival
273413;46;arrival
273418;47;arrival
273421;52;arrival
273424;80;arrival
273427;36;arrival
273428;82;arrival
273428;62;arrival
273429;82;arrival
273429;62;arrival
273431;81;arrival
273432;60;arrival
273434;73;arrival
273435;91;arrival
273436;91;arrival
273438;65;arrival
273440;38;arrival
273445;5;arrival
273447;42;arrival
273448;95;arrival
273449;12;arrival
273453;84;arrival
273456;36;arrival
273458;72;arrival
273459;5;arrival
273462;48;arrival
273465;81;arrival
273466;80;arrival
273467;73;arrival
273468;12;arrival
273469;23;arrival
273470;93;arrival
273471;19;arrival
273472;65;arrival
273474;20;arrival
273477;32;arrival
273479;82;arrival
273479;62;arrival
273480;50;arrival
273481;73;arrival
273484;50;arrival
273485;46;arrival
273486;32;arrival
273488;86;arrival
273493;16;arrival
273495;12;arrival
273497;31;arrival
273498;37;arrival
273499;52;arrival
273500;50;arrival
273502;43;arrival
273505;80;arrival
273506;65;arrival
273507;10;arrival
273509;66;arrival
273510;16;arrival
273511;32;arrival
273512;20;arrival
273513;84;arrival
273515;80;arrival
273517;57;arrival
273520;46;arrival
273521;49;arrival
273522;42;arrival
273525;73;arrival
273527;50;arrival
273528;84;arrival
273529;18;arrival
273530;36;arrival
273535;80;arrival
273537;66;arrival
273539;87;arrival
273540;20;arrival
273543;4;arrival
273545;78;arrival
273546;80;arrival
273547;16;arrival
273548;80;arrival
273550;93;arrival
273552;84;arrival
273554;60;arrival
273555;5;arrival
273558;42;arrival
273559;84;arrival
273561;48;arrival
273566;86;arrival
273567;93;arrival
273568;37;arrival
273569;76;arrival
273571;65;arrival
273572;69;arrival
273574;59;arrival
273575;12;arrival
273581;96;arrival
273582;5;arrival
273583;35;arrival
273584;87;arrival
273586;88;arrival
273590;20;arrival
273591;70;arrival
273593;96;arrival
273594;81;arrival
273595;26;arrival
273598;95;arrival
273599;65;arrival
273601;36;arrival
273602;69;arrival
273603;36;arrival
273605;5;arrival
273607;36;arrival
273608;43;arrival
273609;46;arrival
273611;83;arrival
273612;17;arrival
273615;32;arrival
273616;18;arrival
273619;42;arrival
273621;82;arrival
273621;62;arrival
273622;30;arrival
273624;80;arrival
273626;42;arrival
273628;73;arrival
273630;32;arrival
273631;59;arrival
273632;3;arrival
273634;51;arrival
273635;80;arrival
273636;51;arrival
273637;18;arrival
273638;44;arrival
273639;1;arrival
273641;12;arrival
273642;58;arrival
273644;65;arrival
273648;19;arrival
273649;36;arrival
273651;51;arrival
273652;23;arrival
273654;59;arrival
273655;74;arrival
273657;32;arrival
273658;49;arrival
273668;75;arrival
273669;30;arrival
273670;58;arrival
273672;80;arrival
273674;39;arrival
273676;44;arrival
273678;19;arrival
273681;32;arrival
273684;30;arrival
273685;32;arrival
273686;79;arrival
273687;84;arrival
273693;58;arrival
273695;40;arrival
273696;84;arrival
273703;35;arrival
273705;32;arrival
273706;12;arrival
273708;21;arrival
273709;50;arrival
273710;21;arrival
273711;81;arrival
273712;32;arrival
273713;50;arrival
273714;57;arrival
273717;17;arrival
273718;80;arrival
273719;91;arrival
273720;61;arrival
273722;49;arrival
273723;44;arrival
273725;73;arrival
273729;2;arrival
273730;84;arrival
273732;61;arrival
273735;18;arrival
273736;20;arrival
273737;81;arrival
273739;41;arrival
273740;36;arrival
273742;2;arrival
273743;20;arrival
273746;41;arrival
273748;32;arrival
273750;36;arrival
273751;3;arrival
273752;5;arrival
273753;16;arrival
273758;34;arrival
273759;70;arrival
273760;47;arrival
273761;65;arrival
273762;50;arrival
273767;81;arrival
273768;79;arrival
273772;81;arrival
273774;56;arrival
273776;70;arrival
273777;40;arrival
273778;80;arrival
273781;2;arrival
273782;32;arrival
273783;73;arrival
273785;42;arrival
273786;30;arrival
273787;79;arrival
273788;71;arrival
273790;54;arrival
273791;50;arrival
273792;83;arrival
273795;67;arrival
273797;29;arrival
273798;30;arrival
273799;30;arrival
273800;42;arrival
273801;97;arrival
273803;91;arrival
273804;50;arrival
273805;84;arrival
273809;90;arrival
273810;66;arrival
273811;38;arrival
273813;50;arrival
273814;42;arrival
273815;83;arrival
273816;49;arrival
273818;84;arrival
273820;60;arrival
273821;5;arrival
273824;12;arrival
273825;13;arrival
273829;38;arrival
273830;16;arrival
273832;22;arrival
273835;17;arrival
273836;17;arrival
273838;50;arrival
273841;50;arrival
273843;50;arrival
273844;13;arrival
273846;75;arrival
273849;42;arrival
273850;59;arrival
273851;17;arrival
273853;69;arrival
273854;60;arrival
273855;81;arrival
273857;79;arrival
273859;43;arrival
273860;12;arrival
273861;81;arrival
273862;20;arrival
273865;50;arrival
273868;54;arrival
273869;65;arrival
273870;57;arrival
273872;50;arrival
273875;70;arrival
273877;41;arrival
273878;73;arrival
273879;57;arrival
273880;42;arrival
273881;83;arrival
273883;80;arrival
273887;52;arrival
273888;20;arrival
273889;36;arrival
273890;69;arrival
273893;81;arrival
273894;32;arrival
273901;24;arrival
273902;49;arrival
273903;72;arrival
273904;42;arrival
273906;45;arrival
273907;96;arrival
273908;6;arrival
273913;16;arrival
273914;86;arrival
273915;73;arrival
273917;73;arrival
273918;5;arrival
273919;86;arrival
273920;78;arrival
273921;32;arrival
273922;87;arrival
273925;51;arrival
273927;73;arrival
273928;22;arrival
273929;42;arrival
273931;18;arrival
273932;42;arrival
273934;78;arrival
273935;81;arrival
273938;84;arrival
273939;16;arrival
273945;38;arrival
273947;50;arrival
273949;22;arrival
273954;31;arrival
273958;5;arrival
273961;49;arrival
273963;16;arrival
273964;82;arrival
273964;62;arrival
273966;11;arrival
273967;36;arrival
273969;96;arrival
273971;93;arrival
273973;1;arrival
273974;38;arrival
273975;32;arrival
273976;50;arrival
273979;5;arrival
273980;73;arrival
273983;35;arrival
273984;50;arrival
273985;35;arrival
273986;32;arrival
273988;40;arrival
273989;30;arrival
273992;22;arrival
273995;50;arrival
274001;44;arrival
274002;60;arrival
274004;24;arrival
274005;75;arrival
274007;50;arrival
274008;36;arrival
274010;74;arrival
274012;50;arrival
274013;50;arrival
274014;1;arrival
274015;50;arrival
274016;50;arrival
274019;32;arrival
274021;2;arrival
274022;82;arrival
274022;62;arrival
274023;16;arrival
274024;19;arrival
274025;65;arrival
274030;49;arrival
274031;82;arrival
274031;62;arrival
274033;32;arrival
274039;42;arrival
274041;82;arrival
274041;62;arrival
274042;20;arrival
274044;54;arrival
274046;73;arrival
274047;84;arrival
274048;5;arrival
274050;84;arrival
274051;36;arrival
274052;84;arrival
274053;36;arrival
274054;36;arrival
274055;82;arrival
274055;62;arrival
274057;22;arrival
274058;31;arrival
274063;91;arrival
274068;80;arrival
274069;3;arrival
274072;56;arrival
274074;73;arrival
274076;80;arrival
274077;13;arrival
274081;21;arrival
274083;32;arrival
274084;79;arrival
274086;20;arrival
274087;86;arrival
274088;93;arrival
274089;38;arrival
274090;65;arrival
274091;50;arrival
274095;54;arrival
274096;81;arrival
274098;65;arrival
274100;93;arrival
274102;46;arrival
274103;16;arrival
274106;50;arrival
274107;13;arrival
274108;5;arrival
274109;93;arrival
274112;71;arrival
274118;42;arrival
274119;73;arrival
274120;38;arrival
274122;97;arrival
274126;46;arrival
274128;67;arrival
274130;78;arrival
274131;46;arrival
274133;67;arrival
274139;38;arrival
274140;73;arrival
274143;17;arrival
274146;42;arrival
274149;81;arrival
274150;97;arrival
274151;80;arrival
274152;81;arrival
274155;12;arrival
274156;23;arrival
274157;67;arrival
274159;21;arrival
274164;83;arrival
274166;70;arrival
274167;24;arrival
274169;77;arrival
274171;20;arrival
274174;46;arrival
274175;50;arrival
274177;42;arrival
274179;21;arrival
274180;65;arrival
274182;73;arrival
274183;50;arrival
274185;71;arrival
274186;50;arrival
274192;65;arrival
274193;49;arrival
274194;28;arrival
274195;80;arrival
274196;72;arrival
274198;88;arrival
274200;80;arrival
274201;23;arrival
274202;73;arrival
274204;30;arrival
274206;49;arrival
274207;26;arrival
274208;84;arrival
274211;49;arrival
274213;38;arrival
274215;32;arrival
274216;50;arrival
274217;41;arrival
274218;65;arrival
274219;32;arrival
274221;93;arrival
274222;38;arrival
274223;49;arrival
274226;50;arrival
274227;52;arrival
274231;23;arrival
274232;36;arrival
274234;67;arrival
274236;81;arrival
274237;36;arrival
274240;46;arrival
274242;73;arrival
274244;50;arrival
274245;51;arrival
274246;46;arrival
274252;2;arrival
274254;36;arrival
274260;22;arrival
274261;73;arrival
274263;86;arrival
274268;54;arrival
274270;6;arrival
274271;37;arrival
274272;81;arrival
274273;81;arrival
274275;42;arrival
274276;40;arrival
274278;6;arrival
274279;32;arrival
274281;14;arrival
274282;22;arrival
274283;80;arrival
274285;81;arrival
274286;49;arrival
274287;56;arrival
274288;20;arrival
274290;32;arrival
274292;91;arrival
274296;80;arrival
274298;93;arrival
274302;52;arrival
274303;6;arrival
274304;21;arrival
274306;36;arrival
274308;70;arrival
274312;65;arrival
274313;52;arrival
274314;23;arrival
274316;30;arrival
274317;81;arrival
274320;84;arrival
274322;31;arrival
274323;93;arrival
274325;42;arrival
274326;21;arrival
274327;80;arrival
274328;22;arrival
274330;38;arrival
274331;5;arrival
274332;17;arrival
274334;93;arrival
274336;57;arrival
274339;84;arrival
274341;80;arrival
274342;47;arrival
274344;73;arrival
274345;54;arrival
274347;30;arrival
274349;46;arrival
274350;50;arrival
274351;50;arrival
274354;83;arrival
274355;96;arrival
274357;89;arrival
274358;50;arrival
274362;96;arrival
274365;42;arrival
274366;21;arrival
274368;50;arrival
274371;95;arrival
274373;6;arrival
274374;20;arrival
274376;82;arrival
274376;62;arrival
274377;29;arrival
274378;86;arrival
274379;50;arrival
274385;37;arrival
274386;41;arrival
274388;70;arrival
274391;45;arrival
274393;50;arrival
274394;50;arrival
274399;21;arrival
274400;42;arrival
274401;42;arrival
274403;22;arrival
274404;32;arrival
274405;5;arrival
274406;57;arrival
274408;2;arrival
274409;73;arrival
274410;91;arrival
274412;65;arrival
274413;12;arrival
274414;43;arrival
274415;12;arrival
274417;18;arrival
274418;60;arrival
274420;59;arrival
274424;60;arrival
274428;50;arrival
274429;20;arrival
274430;32;arrival
274432;32;arrival
274434;17;arrival
274436;35;arrival
274444;42;arrival
274445;49;arrival
274446;73;arrival
274449;36;arrival
274450;61;arrival
274452;30;arrival
274454;32;arrival
274455;84;arrival
274457;30;arrival
274458;82;arrival
274458;62;arrival
274459;19;arrival
274460;35;arrival
274461;36;arrival
274462;49;arrival
274463;72;arrival
274464;81;arrival
274465;93;arrival
274466;21;arrival
274467;93;arrival
274469;17;arrival
274472;12;arrival
274475;12;arrival
274477;71;arrival
274478;34;arrival
274479;81;arrival
274481;36;arrival
274482;47;arrival
274487;6;arrival
274488;54;arrival
274489;46;arrival
274490;38;arrival
274491;17;arrival
274492;47;arrival
274493;50;arrival
274494;50;arrival
274498;34;arrival
274501;73;arrival
274502;15;arrival
274503;84;arrival
274504;57;arrival
274505;82;arrival
274505;62;arrival
274507;87;arrival
274508;50;arrival
274509;86;arrival
274510;76;arrival
274514;6;arrival
274515;17;arrival
274516;46;arrival
274517;73;arrival
274518;73;arrival
274520;84;arrival
274521;6;arrival
274524;80;arrival
274525;89;arrival
274526;34;arrival
274529;38;arrival
274531;50;arrival
274533;29;arrival
274534;58;arrival
274536;17;arrival
274537;82;arrival
274537;62;arrival
274538;73;arrival
274539;87;arrival
274540;78;arrival
274543;78;arrival
274545;96;arrival
274546;36;arrival
274547;84;arrival
274549;51;arrival
274550;16;arrival
274551;81;arrival
274552;6;arrival
274553;32;arrival
274555;48;arrival
274563;84;arrival
274564;36;arrival
274566;34;arrival
274567;57;arrival
274568;38;arrival
274571;93;arrival
274572;61;arrival
274573;6;arrival
274574;80;arrival
274575;6;arrival
274576;90;arrival
274577;81;arrival
274578;73;arrival
274581;21;arrival
274582;49;arrival
274583;12;arrival
274587;47;arrival
274588;84;arrival
274589;78;arrival
274590;50;arrival
274593;5;arrival
274594;80;arrival
274597;42;arrival
274600;70;arrival
274601;1;arrival
274603;16;arrival
274605;42;arrival
274606;49;arrival
274607;59;arrival
274608;73;arrival
274610;81;arrival
274611;16;arrival
274612;80;arrival
274615;58;arrival
274617;36;arrival
274618;42;arrival
274623;34;arrival
274624;32;arrival
274626;50;arrival
274628;6;arrival
274630;43;arrival
274631;36;arrival
274634;49;arrival
274636;57;arrival
274640;50;arrival
274643;50;arrival
274645;80;arrival
274646;82;arrival
274646;62;arrival
274648;40;arrival
274649;73;arrival
274650;73;arrival
274651;81;arrival
274652;12;arrival
274653;50;arrival
274657;46;arrival
274659;47;arrival
274660;13;arrival
274665;73;arrival
274668;50;arrival
274670;79;arrival
274671;35;arrival
274672;12;arrival
274673;67;arrival
274674;52;arrival
274676;49;arrival
274678;59;arrival
274679;80;arrival
274681;72;arrival
274682;43;arrival
274683;87;arrival
274684;80;arrival
274685;3;arrival
274687;34;arrival
274688;5;arrival
274689;72;arrival
274691;38;arrival
274692;72;arrival
274693;32;arrival
274695;88;arrival
274696;61;arrival
274698;37;arrival
274701;91;arrival
274702;5;arrival
274706;32;arrival
274707;49;arrival
274708;21;arrival
274710;91;arrival
274711;81;arrival
274712;87;arrival
274717;13;arrival
274718;20;arrival
274719;96;arrival
274723;50;arrival
274724;36;arrival
274727;97;arrival
274730;50;arrival
274734;69;arrival
274735;78;arrival
274736;84;arrival
274737;81;arrival
274738;6;arrival
274739;65;arrival
274743;70;arrival
274745;90;arrival
274747;13;arrival
274748;23;arrival
274749;36;arrival
274750;58;arrival
274751;22;arrival
274753;17;arrival
274755;22;arrival
274760;84;arrival
274761;64;arrival
274762;46;arrival
274765;65;arrival
274766;65;arrival
274768;35;arrival
274770;97;arrival
274772;42;arrival
274774;36;arrival
274776;14;arrival
274778;65;arrival
274781;20;arrival
274782;49;arrival
274783;21;arrival
274784;96;arrival
274787;65;arrival
274788;70;arrival
274789;96;arrival
274794;47;arrival
274796;75;arrival
274797;73;arrival
274799;36;arrival
274800;38;arrival
274802;11;arrival
274806;82;arrival
274806;62;arrival
274807;22;arrival
274808;46;arrival
274809;5;arrival
274811;80;arrival
274812;70;arrival
274813;38;arrival
274818;2;arrival
274819;50;arrival
274820;1;arrival
274822;11;arrival
274823;42;arrival
274825;21;arrival
274828;81;arrival
274829;43;arrival
274831;31;arrival
274833;16;arrival
274834;81;arrival
274837;80;arrival
274838;69;arrival
274840;54;arrival
274841;35;arrival
274843;20;arrival
274844;80;arrival
274845;93;arrival
274846;25;arrival
274849;50;arrival
274850;66;arrival
274851;32;arrival
274852;21;arrival
274856;80;arrival
274857;42;arrival
274858;50;arrival
274859;73;arrival
274860;59;arrival
274861;50;arrival
274862;32;arrival
274863;84;arrival
274864;73;arrival
274865;16;arrival
274866;16;arrival
274868;69;arrival
274870;65;arrival
274871;65;arrival
274873;42;arrival
274874;49;arrival
274877;73;arrival
274878;63;arrival
274879;81;arrival
274881;81;arrival
274883;12;arrival
274884;47;arrival
274886;50;arrival
274888;83;arrival
274890;46;arrival
274892;32;arrival
274893;80;arrival
274894;5;arrival
274896;34;arrival
274897;65;arrival
274901;50;arrival
274902;54;arrival
274907;10;arrival
274910;43;arrival
274913;50;arrival
274915;57;arrival
274916;36;arrival
274918;42;arrival
274919;5;arrival
274920;66;arrival
274922;40;arrival
274925;32;arrival
274927;12;arrival
274930;82;arrival
274930;62;arrival
274932;81;arrival
274934;5;arrival
274937;93;arrival
274939;80;arrival
274941;82;arrival
274941;62;arrival
274944;21;arrival
274947;63;arrival
274948;32;arrival
274949;17;arrival
274951;80;arrival
274953;46;arrival
274954;93;arrival
274956;38;arrival
274957;72;arrival
274959;79;arrival
274960;70;arrival
274962;3;arrival
274966;71;arrival
274968;65;arrival
274971;20;arrival
274973;17;arrival
274974;59;arrival
274977;42;arrival
274978;74;arrival
274979;45;arrival
274980;46;arrival
274982;84;arrival
274983;78;arrival
274984;16;arrival
274986;50;arrival
274987;1;arrival
274990;73;arrival
274993;42;arrival
274994;71;arrival
274997;95;arrival
274998;28;arrival
274999;73;arrival
275001;79;arrival
275003;73;arrival
275009;93;arrival
275010;36;arrival
275013;42;arrival
275014;69;arrival
275016;60;arrival
275019;16;arrival
275020;84;arrival
275021;51;arrival
275022;12;arrival
275023;4;arrival
275024;32;arrival
275025;84;arrival
275026;46;arrival
275027;5;arrival
275028;18;arrival
275029;65;arrival
275030;12;arrival
275031;40;arrival
275032;20;arrival
275034;38;arrival
275037;72;arrival
275038;17;arrival
275039;34;arrival
275041;41;arrival
275043;17;arrival
275045;71;arrival
275047;93;arrival
275048;72;arrival
275051;18;arrival
275052;65;arrival
275053;57;arrival
275054;36;arrival
275056;36;arrival
275058;30;arrival
275059;17;arrival
275060;43;arrival
275062;20;arrival
275063;81;arrival
275064;36;arrival
275065;32;arrival
275066;10;arrival
275067;80;arrival
275072;86;arrival
275073;81;arrival
275079;46;arrival
275086;50;arrival
275087;52;arrival
275089;12;arrival
275090;52;arrival
275092;20;arrival
275093;5;arrival
275095;84;arrival
275096;65;arrival
275098;21;arrival
275100;65;arrival
275101;17;arrival
275105;73;arrival
275106;65;arrival
275111;93;arrival
275112;17;arrival
275114;46;arrival
275116;51;arrival
275118;82;arrival
275118;62;arrival
275122;50;arrival
275123;18;arrival
275124;42;arrival
275125;80;arrival
275129;82;arrival
275129;62;arrival
275130;96;arrival
275134;14;arrival
275135;38;arrival
275136;36;arrival
275138;96;arrival
275140;32;arrival
275145;36;arrival
275147;38;arrival
275149;52;arrival
275151;36;arrival
275152;58;arrival
275159;87;arrival
275163;96;arrival
275164;80;arrival
275165;93;arrival
275166;80;arrival
275171;70;arrival
275172;67;arrival
275173;38;arrival
275176;65;arrival
275177;73;arrival
275180;79;arrival
275181;42;arrival
275182;78;arrival
275183;50;arrival
275184;22;arrival
275186;59;arrival
275188;81;arrival
275189;56;arrival
275190;49;arrival
275191;32;arrival
275192;65;arrival
275193;44;arrival
275194;73;arrival
275196;16;arrival
275198;49;arrival
275201;59;arrival
275203;95;arrival
275205;20;arrival
275206;73;arrival
275209;65;arrival
275210;23;arrival
275214;12;arrival
275215;65;arrival
275218;56;arrival
275219;91;arrival
275220;36;arrival
275225;38;arrival
275226;96;arrival
275227;22;arrival
275234;80;arrival
275241;83;arrival
275242;91;arrival
275243;36;arrival
275244;5;arrival
275245;13;arrival
275246;59;arrival
275248;17;arrival
275249;82;arrival
275249;62;arrival
275252;23;arrival
275255;32;arrival
275256;12;arrival
275262;65;arrival
275265;34;arrival
275267;72;arrival
275268;96;arrival
275271;1;arrival
275272;38;arrival
275273;80;arrival
275276;49;arrival
275277;66;arrival
275278;36;arrival
275279;79;arrival
275280;46;arrival
275281;50;arrival
275283;50;arrival
275286;23;arrival
275294;57;arrival
275295;6;arrival
275299;5;arrival
275300;6;arrival
275301;93;arrival
275303;26;arrival
275305;12;arrival
275306;50;arrival
275308;54;arrival
275309;32;arrival
275310;42;arrival
275311;2;arrival
275316;93;arrival
275317;20;arrival
275319;57;arrival
275320;5;arrival
275322;30;arrival
275325;81;arrival
275326;96;arrival
275328;32;arrival
275329;42;arrival
275331;40;arrival
275332;5;arrival
275333;78;arrival
275335;52;arrival
275336;38;arrival
275337;1;arrival
275338;17;arrival
275339;32;arrival
275341;32;arrival
275342;61;arrival
275349;47;arrival
275353;13;arrival
275356;93;arrival
275358;32;arrival
275359;54;arrival
275361;59;arrival
275362;34;arrival
275363;49;arrival
275365;42;arrival
275366;3;arrival
275372;80;arrival
275373;61;arrival
275376;22;arrival
275378;65;arrival
275379;82;arrival
275379;62;arrival
275382;41;arrival
275386;13;arrival
275390;34;arrival
275391;90;arrival
275392;84;arrival
275394;42;arrival
275397;84;arrival
275399;50;arrival
275400;45;arrival
275401;84;arrival
275402;50;arrival
275403;82;arrival
275403;62;arrival
275405;16;arrival
275408;84;arrival
275409;82;arrival
275409;62;arrival
