dep_delay;arr_delay;cancelled;cancellation_code;id
-1;19;0;"";172755
11;115;0;"";177805
2;15;0;"";205918
121;134;0;"";262012
0;15;0;"";262013
34;24;0;"";205919
35;36;0;"";144087
20;31;0;"";205961
15;28;0;"";233861
5;17;0;"";155052
178;176;0;"";233862
0;16;0;"";205920
26;16;0;"";233863
20;22;0;"";233912
39;54;0;"";233864
13;20;0;"";205921
37;50;0;"";177808
29;39;0;"";172391
15;16;0;"";149420
122;91;0;"";205922
11;15;0;"";262016
0;0;1;D;147818
32;24;0;"";233865
34;18;0;"";177809
29;39;0;"";177811
28;22;0;"";233867
15;24;0;"";233868
36;39;0;"";177812
33;23;0;"";205927
8;26;0;"";262017
54;53;0;"";205928
32;21;0;"";205929
14;15;0;"";155053
-10;-15;0;"";205930
89;110;0;"";177813
128;138;0;"";262018
183;168;0;"";177814
23;17;0;"";233870
48;39;0;"";233871
-2;27;0;"";233872
26;17;0;"";205931
278;262;0;"";205932
23;16;0;"";233873
68;51;0;"";177818
57;93;0;"";262019
214;214;0;"";233875
0;15;0;"";177819
46;38;0;"";205934
77;74;0;"";233876
23;19;0;"";262022
45;42;0;"";233877
15;22;0;"";177821
39;21;0;"";233878
38;26;0;"";205935
37;20;0;"";233880
8;26;0;"";233881
20;29;0;"";205936
74;75;0;"";262024
17;19;0;"";177822
61;45;0;"";233882
19;16;0;"";205937
139;134;0;"";262033
74;72;0;"";262035
34;19;0;"";177902
73;66;0;"";205939
11;23;0;"";233884
24;15;0;"";177834
53;54;0;"";177835
9;19;0;"";205963
110;93;0;"";144466
6;21;0;"";177837
-1;37;0;"";262037
270;278;0;"";233885
208;209;0;"";233886
105;94;0;"";233887
15;31;0;"";233914
37;36;0;"";233888
-5;39;0;"";205941
8;21;0;"";155054
72;63;0;"";205942
8;18;0;"";177904
-7;7;0;"";262040
28;22;0;"";177842
60;53;0;"";262041
11;16;0;"";177843
75;79;0;"";233890
28;20;0;"";262042
368;382;0;"";233892
10;17;0;"";177905
57;56;0;"";177901
42;29;0;"";205943
74;58;0;"";177846
70;47;0;"";233894
40;21;0;"";233895
90;75;0;"";177847
29;29;0;"";233897
31;48;0;"";262044
36;58;0;"";177848
47;21;0;"";177849
20;64;0;"";262099
147;145;0;"";233898
65;62;0;"";262107
20;47;0;"";205946
41;37;0;"";177853
93;83;0;"";262047
41;36;0;"";233899
-2;20;0;"";172387
25;26;0;"";205947
24;38;0;"";262048
93;81;0;"";177854
66;78;0;"";262049
57;51;0;"";262050
-4;26;0;"";262051
145;131;0;"";262100
31;50;0;"";177856
63;68;0;"";172389
79;76;0;"";233903
-11;-23;0;"";155055
89;82;0;"";177858
121;169;0;"";205950
42;35;0;"";205967
-1;15;0;"";205951
-4;16;0;"";172040
211;202;0;"";177859
22;29;0;"";177860
46;60;0;"";177861
164;138;0;"";144738
0;0;1;D;146860
0;16;0;"";233906
0;17;0;"";233907
79;69;0;"";233908
35;29;0;"";177863
34;70;0;"";262054
34;36;0;"";177864
-3;20;0;"";177866
25;21;0;"";262056
46;23;0;"";177867
41;87;0;"";262057
52;46;0;"";262058
100;178;0;"";146813
-3;20;0;"";177868
26;18;0;"";233910
24;19;0;"";205953
-1;15;0;"";233915
85;98;0;"";177870
-6;19;0;"";177871
23;19;0;"";177872
172;165;0;"";205954
19;42;0;"";233917
8;16;0;"";172041
21;15;0;"";177875
-1;19;0;"";205956
43;38;0;"";233919
56;54;0;"";155058
50;41;0;"";262062
25;16;0;"";205957
-2;27;0;"";172394
3;41;0;"";177878
27;19;0;"";177879
-6;15;0;"";166278
6;20;0;"";262104
89;58;0;"";144467
-6;48;0;"";205968
26;19;0;"";233921
40;39;0;"";143725
11;15;0;"";177880
11;30;0;"";177881
44;45;0;"";262063
69;60;0;"";262064
89;95;0;"";205970
70;67;0;"";205972
28;24;0;"";205973
32;25;0;"";262065
-2;22;0;"";233923
42;46;0;"";177883
49;44;0;"";233924
59;47;0;"";144739
57;50;0;"";262066
59;48;0;"";177884
-6;15;0;"";206030
11;16;0;"";262067
21;18;0;"";172395
199;232;0;"";205975
75;80;0;"";177885
32;114;0;"";177886
0;22;0;"";205976
55;75;0;"";262069
514;496;0;"";166279
30;33;0;"";233927
-7;32;0;"";149425
-1;22;0;"";205978
42;24;0;"";262070
235;231;0;"";262072
-6;15;0;"";172045
36;30;0;"";177890
34;23;0;"";233928
46;22;0;"";144092
63;57;0;"";177891
189;201;0;"";177892
114;126;0;"";205980
-4;17;0;"";233982
136;138;0;"";262073
13;25;0;"";233983
80;63;0;"";205983
95;106;0;"";233931
36;26;0;"";206031
80;73;0;"";262076
46;45;0;"";233932
50;36;0;"";205984
22;21;0;"";177894
280;278;0;"";172396
254;261;0;"";206032
7;21;0;"";262077
21;21;0;"";171668
111;127;0;"";144093
54;50;0;"";177895
138;143;0;"";233933
14;19;0;"";262078
310;290;0;"";144094
18;22;0;"";172047
12;9;0;"";233935
-1;21;0;"";233936
42;25;0;"";233937
66;58;0;"";233938
-1;16;0;"";262080
0;26;0;"";205987
27;20;0;"";262081
-3;19;0;"";206034
24;22;0;"";205988
-4;32;0;"";233984
47;24;0;"";205989
35;25;0;"";144095
18;32;0;"";177909
18;16;0;"";177910
-4;38;0;"";205990
12;16;0;"";143726
144;130;0;"";149053
31;23;0;"";205991
175;129;0;"";149055
47;39;0;"";262084
42;65;0;"";233948
25;32;0;"";233949
90;94;0;"";149054
10;47;0;"";177913
12;15;0;"";233985
62;58;0;"";233986
64;53;0;"";206036
84;83;0;"";171673
-2;60;0;"";205993
-3;15;0;"";177915
34;33;0;"";233952
57;50;0;"";233953
178;167;0;"";205994
64;37;0;"";233987
-10;48;0;"";233954
97;71;0;"";205995
104;102;0;"";205996
37;36;0;"";177917
54;55;0;"";205999
36;50;0;"";206000
88;80;0;"";233956
322;318;0;"";171674
45;38;0;"";154708
124;124;0;"";177919
112;131;0;"";206002
112;84;0;"";233959
13;17;0;"";233960
45;43;0;"";146818
108;88;0;"";177980
66;55;0;"";233961
53;48;0;"";262091
89;56;0;"";206005
10;34;0;"";177920
47;28;0;"";233962
37;22;0;"";206007
33;33;0;"";233988
103;127;0;"";233963
-8;15;0;"";262093
51;60;0;"";160717
-12;71;0;"";233964
18;25;0;"";233965
20;16;0;"";262095
111;101;0;"";177921
34;32;0;"";262096
51;41;0;"";143379
30;22;0;"";206008
124;110;0;"";148873
-6;16;0;"";233967
237;220;0;"";144740
32;20;0;"";206009
36;30;0;"";206010
30;26;0;"";233968
30;19;0;"";143727
68;61;0;"";177922
126;215;0;"";146822
26;16;0;"";177924
4;23;0;"";177926
34;27;0;"";206011
19;26;0;"";205969
28;21;0;"";262109
61;65;0;"";177927
45;36;0;"";233971
33;20;0;"";233972
37;33;0;"";177928
151;134;0;"";262110
-2;44;0;"";262111
86;70;0;"";233975
27;23;0;"";177929
44;45;0;"";177930
112;107;0;"";206013
9;17;0;"";233977
61;44;0;"";233978
0;0;1;A;142996
59;35;0;"";233980
-6;23;0;"";177931
24;41;0;"";155062
37;45;0;"";262113
28;20;0;"";149427
99;84;0;"";206015
70;59;0;"";262114
33;40;0;"";233990
143;124;0;"";177932
3;41;0;"";262115
66;60;0;"";206016
33;35;0;"";177936
25;34;0;"";262117
25;33;0;"";262118
20;17;0;"";233991
8;29;0;"";177937
135;126;0;"";262119
38;17;0;"";177938
-3;26;0;"";206018
71;63;0;"";177939
62;38;0;"";144096
74;85;0;"";177940
74;93;0;"";206020
31;22;0;"";177941
46;46;0;"";262122
116;159;0;"";206021
49;44;0;"";233994
76;68;0;"";206023
-8;18;0;"";206024
-10;-1;0;"";172400
13;15;0;"";177943
27;17;0;"";233996
-7;-3;0;"";206025
63;60;0;"";171670
696;685;0;"";146823
15;20;0;"";206038
25;41;0;"";233997
35;17;0;"";149428
32;33;0;"";144741
101;108;0;"";177948
64;57;0;"";206027
4;45;0;"";262124
0;16;0;"";234003
0;0;1;D;145748
57;98;0;"";206039
33;59;0;"";234007
22;29;0;"";206040
66;67;0;"";262128
13;15;0;"";171671
87;80;0;"";234009
155;169;0;"";234011
40;44;0;"";177952
108;109;0;"";206042
30;20;0;"";234012
8;21;0;"";262131
12;15;0;"";206043
-6;-9;0;"";206115
50;65;0;"";206044
87;81;0;"";177955
31;43;0;"";206045
48;45;0;"";234013
25;28;0;"";234014
-1;17;0;"";177956
2;18;0;"";206046
22;17;0;"";177957
64;65;0;"";144469
-2;26;0;"";262133
74;54;0;"";143728
35;38;0;"";234017
45;23;0;"";234018
192;211;0;"";206047
9;27;0;"";234019
25;42;0;"";234060
69;57;0;"";262135
126;115;0;"";262136
37;31;0;"";177959
150;127;0;"";262138
-5;-14;0;"";262139
33;46;0;"";206050
-2;25;0;"";234020
40;32;0;"";206116
64;59;0;"";177961
22;16;0;"";177962
13;34;0;"";234021
21;15;0;"";206052
3;17;0;"";234024
31;18;0;"";177967
51;49;0;"";206054
59;92;0;"";262143
27;52;0;"";262144
26;21;0;"";234027
21;26;0;"";206055
114;96;0;"";234028
-5;18;0;"";206056
265;403;0;"";262147
19;15;0;"";172403
23;38;0;"";206058
214;244;0;"";234030
16;16;0;"";262148
-6;17;0;"";206060
43;22;0;"";144097
36;29;0;"";206062
142;137;0;"";234032
52;67;0;"";177971
57;70;0;"";206064
10;35;0;"";234035
18;103;0;"";262150
58;34;0;"";234036
162;153;0;"";234039
114;112;0;"";177976
12;19;0;"";143380
68;68;0;"";262154
57;53;0;"";206109
14;33;0;"";262182
71;101;0;"";234042
27;23;0;"";146825
16;17;0;"";234045
52;28;0;"";234046
47;45;0;"";177984
64;53;0;"";262179
80;79;0;"";160720
1;81;0;"";234048
5;30;0;"";262160
20;26;0;"";206069
118;99;0;"";206070
34;17;0;"";177985
21;53;0;"";178046
69;57;0;"";234049
56;32;0;"";178047
44;41;0;"";234052
88;135;0;"";262162
41;28;0;"";262163
132;146;0;"";177987
49;53;0;"";177988
69;71;0;"";206073
29;42;0;"";234053
21;66;0;"";144098
16;19;0;"";206110
13;18;0;"";262164
58;72;0;"";177990
49;32;0;"";172398
48;43;0;"";234054
-1;57;0;"";234055
51;54;0;"";144470
50;41;0;"";172399
41;29;0;"";234056
43;36;0;"";234057
-2;24;0;"";262167
86;111;0;"";234058
186;175;0;"";206074
31;33;0;"";206075
19;20;0;"";206076
146;135;0;"";262169
38;20;0;"";262170
167;148;0;"";234064
20;25;0;"";177991
51;48;0;"";262184
51;50;0;"";234065
876;870;0;"";171681
165;164;0;"";206079
281;292;0;"";206080
171;219;0;"";206081
7;18;0;"";234134
36;24;0;"";234066
40;31;0;"";262171
46;34;0;"";206082
34;30;0;"";234067
42;28;0;"";177995
128;131;0;"";234069
77;59;0;"";262173
16;21;0;"";177996
29;17;0;"";234070
0;0;1;B;144837
94;82;0;"";234071
-1;16;0;"";234073
12;18;0;"";177997
1;17;0;"";206085
25;23;0;"";177999
-1;21;0;"";234135
36;23;0;"";206087
99;107;0;"";262175
60;46;0;"";178048
57;42;0;"";262177
110;100;0;"";262186
105;103;0;"";262187
153;144;0;"";178001
59;56;0;"";206089
-1;38;0;"";206090
-4;23;0;"";178002
73;68;0;"";234075
126;107;0;"";206092
43;27;0;"";178004
12;39;0;"";172404
-8;22;0;"";178006
15;16;0;"";206093
17;18;0;"";143729
135;129;0;"";262189
32;15;0;"";206096
15;36;0;"";206113
120;103;0;"";234078
115;95;0;"";262192
40;33;0;"";178007
26;20;0;"";206098
57;45;0;"";206100
104;101;0;"";178008
96;100;0;"";178009
53;80;0;"";234080
70;96;0;"";262199
79;56;0;"";171682
29;18;0;"";206101
31;22;0;"";262200
-9;57;0;"";234081
147;132;0;"";262259
19;17;0;"";262201
139;139;0;"";178012
44;37;0;"";234082
44;15;0;"";178013
-2;25;0;"";262202
57;51;0;"";206103
70;62;0;"";206104
0;15;0;"";178015
10;17;0;"";234085
74;125;0;"";206105
64;49;0;"";206106
22;15;0;"";149429
56;36;0;"";206114
54;43;0;"";262203
29;22;0;"";262204
38;35;0;"";234086
195;173;0;"";234087
-7;28;0;"";234088
35;22;0;"";155068
52;52;0;"";178051
23;39;0;"";206108
175;169;0;"";178052
63;43;0;"";171675
69;60;0;"";206117
65;51;0;"";206118
71;46;0;"";206119
-2;16;0;"";206120
92;80;0;"";178016
30;28;0;"";178017
744;756;0;"";234090
-4;16;0;"";178018
47;107;0;"";206122
43;30;0;"";178019
23;20;0;"";206124
66;37;0;"";206125
21;16;0;"";206126
24;48;0;"";234091
93;88;0;"";144472
42;40;0;"";206128
39;44;0;"";206129
17;31;0;"";234092
204;186;0;"";149430
14;15;0;"";206130
224;225;0;"";262257
26;25;0;"";206131
-4;21;0;"";234095
68;61;0;"";262208
-1;15;0;"";171677
68;78;0;"";149431
3;23;0;"";178023
32;46;0;"";234096
24;23;0;"";206132
-7;64;0;"";206133
88;68;0;"";206134
51;64;0;"";177992
25;20;0;"";178025
5;15;0;"";206135
21;15;0;"";206189
-6;22;0;"";206136
48;21;0;"";206137
64;60;0;"";144100
34;24;0;"";206139
0;28;0;"";144473
3;24;0;"";171679
33;32;0;"";178028
134;118;0;"";262210
10;15;0;"";178031
41;32;0;"";206141
41;27;0;"";172412
2;33;0;"";178032
79;74;0;"";234101
70;46;0;"";262212
22;21;0;"";206186
8;19;0;"";178034
262;243;0;"";262214
130;104;0;"";178035
-3;18;0;"";172408
165;172;0;"";262215
28;19;0;"";172409
-3;27;0;"";206144
29;28;0;"";206187
73;104;0;"";206127
45;44;0;"";155070
-6;22;0;"";206145
107;107;0;"";178038
94;104;0;"";206146
12;43;0;"";144474
47;31;0;"";262219
69;52;0;"";143382
5;37;0;"";155071
9;17;0;"";234104
39;38;0;"";178039
37;23;0;"";262221
8;20;0;"";171680
33;21;0;"";234106
29;18;0;"";234107
288;294;0;"";262222
40;29;0;"";234108
50;48;0;"";234109
28;27;0;"";206151
31;23;0;"";234110
113;105;0;"";262260
95;93;0;"";206153
30;26;0;"";178042
81;76;0;"";206155
35;22;0;"";178043
41;30;0;"";178053
59;46;0;"";155074
83;77;0;"";206156
35;23;0;"";178056
-4;16;0;"";262228
178;171;0;"";206158
-2;30;0;"";206159
-8;32;0;"";262229
45;54;0;"";234113
22;20;0;"";206160
3;-13;0;"";262231
26;18;0;"";234114
9;21;0;"";262232
-11;27;0;"";234115
50;48;0;"";262233
21;18;0;"";206161
30;38;0;"";234116
79;77;0;"";143385
29;20;0;"";178124
36;33;0;"";234117
130;135;0;"";262234
67;76;0;"";178116
34;34;0;"";178061
12;42;0;"";262235
37;47;0;"";234119
37;24;0;"";262236
36;54;0;"";206165
57;83;0;"";206166
200;187;0;"";234121
14;25;0;"";206167
30;29;0;"";206168
-4;16;0;"";262237
140;138;0;"";206169
55;25;0;"";206170
42;36;0;"";206171
-2;21;0;"";178125
19;26;0;"";206173
43;52;0;"";234124
17;22;0;"";143386
0;17;0;"";234125
50;33;0;"";234126
31;33;0;"";178063
271;262;0;"";262240
18;21;0;"";262241
311;299;0;"";262243
-6;29;0;"";178066
-2;29;0;"";234129
36;51;0;"";206188
182;249;0;"";178068
-8;15;0;"";206177
77;79;0;"";234131
19;29;0;"";262248
38;15;0;"";262249
50;50;0;"";144475
0;16;0;"";172761
43;35;0;"";234137
34;27;0;"";178072
22;18;0;"";155077
65;52;0;"";262250
30;18;0;"";206179
-7;25;0;"";262251
44;43;0;"";206181
37;29;0;"";234141
-7;19;0;"";155078
102;110;0;"";206182
42;36;0;"";262253
29;21;0;"";149434
51;56;0;"";262255
10;18;0;"";155079
145;151;0;"";144476
31;19;0;"";178117
51;48;0;"";178118
94;74;0;"";206256
145;153;0;"";262265
31;21;0;"";178076
41;33;0;"";206257
56;58;0;"";234207
41;33;0;"";149435
33;22;0;"";234144
27;21;0;"";262266
-5;19;0;"";234145
-3;17;0;"";178078
58;44;0;"";262267
93;95;0;"";262268
28;16;0;"";178079
-4;18;0;"";172765
-2;38;0;"";234146
35;50;0;"";262269
29;46;0;"";234147
91;69;0;"";178080
83;73;0;"";206193
-3;27;0;"";234148
13;20;0;"";234149
-7;15;0;"";234209
65;55;0;"";149436
37;26;0;"";262271
57;44;0;"";262331
104;102;0;"";234150
19;17;0;"";234151
18;19;0;"";206197
80;89;0;"";262332
60;43;0;"";262330
12;30;0;"";178081
53;29;0;"";144477
32;28;0;"";234152
6;15;0;"";234154
440;438;0;"";178083
138;131;0;"";262273
71;66;0;"";234155
14;19;0;"";178120
29;17;0;"";144103
-11;19;0;"";178085
-1;21;0;"";206254
87;83;0;"";206200
105;86;0;"";178086
52;44;0;"";178087
19;17;0;"";178088
109;120;0;"";262274
40;25;0;"";143388
-10;16;0;"";166282
84;69;0;"";262275
71;56;0;"";234159
29;15;0;"";206202
124;104;0;"";262277
-7;20;0;"";206258
34;19;0;"";178090
7;15;0;"";178091
78;47;0;"";206205
229;214;0;"";262279
86;85;0;"";144104
41;36;0;"";206207
26;21;0;"";262281
73;62;0;"";178092
16;61;0;"";178122
60;65;0;"";234162
32;33;0;"";144105
5;20;0;"";262283
50;48;0;"";206218
71;54;0;"";262284
26;16;0;"";234164
12;111;0;"";262285
145;137;0;"";262287
26;20;0;"";234165
110;113;0;"";178095
93;81;0;"";234168
39;31;0;"";206212
42;30;0;"";160721
129;111;0;"";206213
52;44;0;"";262294
44;32;0;"";262263
75;60;0;"";262295
-2;43;0;"";234171
22;24;0;"";262297
64;52;0;"";144106
188;202;0;"";178098
52;30;0;"";234173
35;40;0;"";178099
48;62;0;"";178100
81;84;0;"";178101
189;163;0;"";234174
50;52;0;"";206214
33;32;0;"";178104
-3;56;0;"";234176
5;3;0;"";206217
23;32;0;"";155081
142;131;0;"";262300
30;20;0;"";234177
-5;35;0;"";262301
28;31;0;"";178109
21;23;0;"";234178
11;21;0;"";160723
37;37;0;"";206220
30;21;0;"";206221
55;49;0;"";262302
-4;-22;0;"";234181
24;28;0;"";178111
245;256;0;"";262305
35;25;0;"";234183
57;47;0;"";234184
31;27;0;"";206223
-1;21;0;"";160725
32;15;0;"";178113
107;103;0;"";206226
47;22;0;"";206227
61;54;0;"";262308
172;179;0;"";234186
60;71;0;"";206230
98;104;0;"";206228
35;30;0;"";206229
6;20;0;"";155082
35;18;0;"";206231
36;21;0;"";234205
57;44;0;"";178165
-3;33;0;"";206233
-8;23;0;"";166285
29;18;0;"";206234
19;29;0;"";262309
250;232;0;"";178161
77;84;0;"";178127
98;82;0;"";234190
41;74;0;"";206236
21;37;0;"";262312
-4;28;0;"";206237
62;120;0;"";149059
17;15;0;"";234206
47;35;0;"";234193
101;114;0;"";234195
23;47;0;"";234197
71;58;0;"";262314
-4;20;0;"";155083
46;41;0;"";178129
48;35;0;"";146847
18;16;0;"";262336
107;95;0;"";262317
89;90;0;"";178162
18;31;0;"";262321
18;15;0;"";262322
-2;22;0;"";234198
42;76;0;"";206239
70;43;0;"";178130
23;16;0;"";234199
63;102;0;"";262324
34;24;0;"";234200
58;41;0;"";262337
65;69;0;"";262328
73;53;0;"";143733
51;46;0;"";262329
45;39;0;"";262338
13;50;0;"";178133
-10;-12;0;"";234212
34;28;0;"";166286
17;16;0;"";234214
74;82;0;"";234215
71;57;0;"";262392
248;237;0;"";262341
47;25;0;"";178136
10;26;0;"";173164
40;40;0;"";206246
52;44;0;"";206247
8;16;0;"";234217
28;18;0;"";173165
59;39;0;"";206249
429;439;0;"";173166
55;62;0;"";206250
8;9;0;"";206251
55;63;0;"";146849
32;49;0;"";234252
7;15;0;"";173163
5;15;0;"";155085
568;579;0;"";178140
28;24;0;"";173169
31;31;0;"";178141
21;15;0;"";206253
78;105;0;"";178142
98;86;0;"";178164
19;31;0;"";173171
46;41;0;"";262342
48;31;0;"";155086
51;60;0;"";178143
32;18;0;"";206302
-4;30;0;"";206263
77;84;0;"";262344
50;48;0;"";206264
32;18;0;"";206265
39;63;0;"";262345
-6;19;0;"";262347
19;15;0;"";206303
156;151;0;"";206268
40;28;0;"";178146
-5;39;0;"";178171
0;19;0;"";206270
66;59;0;"";206271
99;92;0;"";234223
57;68;0;"";206272
1;19;0;"";234224
16;18;0;"";234225
178;163;0;"";262349
-8;23;0;"";262350
25;21;0;"";234226
60;51;0;"";262351
19;29;0;"";262386
54;39;0;"";262352
66;51;0;"";262353
176;167;0;"";234227
42;33;0;"";262354
24;15;0;"";234228
0;0;1;C;173058
16;30;0;"";178150
40;24;0;"";178151
37;40;0;"";206274
2;18;0;"";234230
1;19;0;"";206275
88;94;0;"";178153
64;83;0;"";262357
122;114;0;"";234231
143;127;0;"";262358
119;111;0;"";178156
99;77;0;"";262359
-5;27;0;"";262361
37;28;0;"";234248
72;56;0;"";234249
38;25;0;"";262362
124;126;0;"";206279
70;64;0;"";262384
45;34;0;"";173059
47;43;0;"";173062
50;59;0;"";178158
58;51;0;"";173063
78;68;0;"";173064
62;44;0;"";206281
57;47;0;"";262363
108;128;0;"";173065
52;57;0;"";206306
-4;19;0;"";173060
54;50;0;"";178159
30;40;0;"";178167
41;19;0;"";178173
67;58;0;"";206283
225;250;0;"";173067
0;15;0;"";173068
41;32;0;"";234250
-4;21;0;"";234232
16;15;0;"";206313
43;32;0;"";262364
31;37;0;"";143115
-6;15;0;"";143116
0;62;0;"";206307
23;15;0;"";143117
103;87;0;"";143127
79;87;0;"";234234
148;146;0;"";262365
80;78;0;"";234235
20;39;0;"";206286
23;23;0;"";234236
19;18;0;"";262367
25;25;0;"";234238
66;64;0;"";262370
16;47;0;"";234260
50;45;0;"";234239
192;202;0;"";262372
0;19;0;"";234257
-1;15;0;"";143128
9;20;0;"";262391
31;66;0;"";234240
-2;77;0;"";262373
250;221;0;"";262385
-5;31;0;"";143122
50;47;0;"";262383
15;18;0;"";143123
90;89;0;"";262376
20;18;0;"";206290
65;107;0;"";143124
-3;21;0;"";206291
46;25;0;"";234243
39;33;0;"";206292
33;16;0;"";143125
71;69;0;"";206294
33;29;0;"";262378
11;21;0;"";206295
-2;33;0;"";262380
-1;24;0;"";206297
28;34;0;"";206299
-10;-33;0;"";206300
-4;-19;0;"";206301
11;9;0;"";206309
-10;0;0;"";142918
-4;0;0;"";142971
-5;0;0;"";142972
-7;0;0;"";142949
-1;0;0;"";142916
-10;0;0;"";142796
81;0;1;B;142981
58;0;0;"";143053
-2;0;0;"";143177
-4;0;1;B;143054
-9;0;0;"";142841
-5;0;0;"";154970
88;0;0;"";154971
-10;0;0;"";142890
-12;0;0;"";154972
138;0;0;"";142950
2;0;0;"";142953
-4;0;0;"";154984
28;0;0;"";154977
-2;0;0;"";142894
-10;0;0;"";142843
132;0;0;"";154978
-4;0;0;"";142966
-1;0;0;"";142973
165;0;0;"";142896
-5;0;0;"";142899
14;0;0;"";142799
39;0;0;"";142969
1;0;0;"";143087
38;0;0;"";143179
44;0;1;C;143181
5;0;0;"";142839
27;0;0;"";142800
-6;0;0;"";154981
85;0;0;"";142955
-6;0;0;"";142956
86;0;0;"";154983
3;0;0;"";142900
-4;0;0;"";154991
-1;0;0;"";142901
-4;0;0;"";142974
-2;0;0;"";154985
88;0;0;"";142801
-9;0;0;"";143182
5;0;0;"";143183
18;0;0;"";143056
12;0;1;B;143089
6;0;0;"";173172
-6;0;0;"";173192
67;0;0;"";142902
14;0;0;"";142804
23;0;0;"";154987
5;0;0;"";173176
-8;0;0;"";154988
-10;0;0;"";154989
2;0;0;"";142845
-1;0;0;"";142806
9;0;0;"";142915
92;0;0;"";142807
13;0;0;"";142905
-9;0;0;"";173177
18;0;0;"";173178
-6;0;0;"";173194
-3;0;0;"";173180
0;0;0;"";142925
-6;0;0;"";142855
266;0;0;"";144806
107;0;1;B;143091
-3;0;0;"";142856
72;0;0;"";173181
7;0;0;"";142812
80;0;0;"";142859
10;0;0;"";142834
-8;0;0;"";142917
46;0;0;"";142836
-4;0;0;"";142846
-7;0;0;"";142816
-8;0;0;"";142926
0;0;0;"";142847
-3;0;0;"";173184
0;0;0;"";173195
29;0;0;"";142837
-3;0;0;"";142910
15;0;0;"";142928
225;0;0;"";173191
82;0;0;"";142874
-2;0;0;"";173197
-11;0;0;"";173198
0;0;0;"";173187
68;0;0;"";142835
-1;0;0;"";142818
-10;0;0;"";173188
13;0;0;"";143187
9;0;0;"";142929
144;0;0;"";142820
2;0;0;"";173200
-5;0;0;"";142930
-3;0;0;"";142821
0;0;0;"";142931
-6;0;0;"";142822
56;0;0;"";142823
0;0;1;B;143217
0;0;1;B;146781
0;0;1;D;145749
0;0;1;B;147762
0;0;1;D;145750
14;0;0;"";173070
83;0;0;"";142870
21;0;0;"";173072
-4;0;1;B;172996
0;0;1;B;147766
0;0;1;A;146789
-6;0;0;"";173203
0;0;0;"";142879
-2;0;0;"";142825
9;0;1;C;143093
0;0;0;"";142886
-5;0;0;"";142849
63;0;0;"";142967
-7;0;0;"";143166
21;0;1;B;143062
-5;0;1;A;173098
0;0;1;D;147768
-6;0;0;"";143132
14;0;0;"";142880
-11;0;0;"";142885
29;0;0;"";142975
24;0;0;"";142864
13;0;0;"";143096
105;0;1;B;173101
73;0;1;C;143098
53;0;1;B;143190
-1;0;0;"";143063
-10;0;1;D;173104
40;0;1;A;143099
-2;0;0;"";142960
15;0;0;"";142961
161;0;0;"";142962
1;0;0;"";142881
-5;0;0;"";142963
-6;0;0;"";173073
31;0;0;"";143140
40;0;0;"";143164
-1;0;0;"";142867
132;0;0;"";142868
2;0;0;"";142883
-11;0;0;"";142964
7;0;0;"";142979
-8;0;0;"";173075
-2;0;0;"";142980
-3;0;0;"";142884
-8;0;0;"";173105
0;0;1;B;146790
0;0;1;B;173205
0;0;1;D;145756
0;0;1;A;144773
0;0;1;D;146793
0;0;1;D;146796
0;0;1;A;143046
0;0;1;B;143047
0;0;1;B;146798
0;0;1;A;144764
0;0;1;B;147770
-6;0;0;"";143082
3;0;0;"";143211
-4;0;1;B;143197
-6;0;1;A;143083
22;0;1;C;143067
0;0;1;A;145758
0;0;1;D;147771
0;0;1;C;145760
0;0;1;B;147773
0;0;1;B;146801
0;0;1;D;146802
0;0;1;B;147777
0;0;1;D;145761
0;0;1;B;144766
0;0;1;A;145762
0;0;1;B;146803
0;0;1;B;145763
0;0;1;D;146804
0;0;1;B;144767
0;0;1;C;145765
0;0;1;A;145766
0;0;1;B;146805
0;0;1;B;145767
0;0;1;A;146807
0;0;1;B;144768
-8;-18;0;"";143160
1;-11;0;"";173085
-9;-31;0;"";262397
-7;-19;0;"";155100
0;-4;0;"";143162
-3;-17;0;"";262452
-5;-18;0;"";173081
-5;-20;0;"";173088
30;12;0;"";262399
-8;2;0;"";173089
-3;10;0;"";171462
-2;-20;0;"";155101
-9;-23;0;"";262453
-7;-3;0;"";178226
-4;-15;0;"";262400
3;-8;0;"";262401
-7;-10;0;"";173090
-8;-11;0;"";171463
2;1;0;"";178175
19;0;0;"";155102
17;13;0;"";178177
5;-14;0;"";178236
-5;-14;0;"";171464
-15;-17;0;"";262402
1;-12;0;"";262463
15;14;0;"";173091
-4;-14;0;"";262464
-4;-9;0;"";173084
10;-8;0;"";178227
11;-4;0;"";234264
1;-10;0;"";178179
-6;-11;0;"";234319
-4;-25;0;"";262454
-4;-29;0;"";262405
-8;-36;0;"";234267
-4;-16;0;"";178180
10;-10;0;"";234269
-2;0;0;"";262455
-5;-20;0;"";206388
-3;-17;0;"";234273
-2;-9;0;"";234274
6;-15;0;"";234275
0;-5;0;"";172766
-6;-8;0;"";206317
